epoch,val_loss,val_f,val_f_rm,test_loss,test_f,test_f_rm,train_loss
1,0.263273,0.921392546244,0.309731846942,0.257435,0.924530864374,0.272017045455,0.255435930848
2,0.227995,0.934778235875,0.518441558442,0.223487,0.935901741383,0.463414634146,0.200179928826
3,0.221746,0.93419847176,0.510728476821,0.221097,0.9340654486,0.460327455919,0.178312783765
4,0.202549,0.940724928288,0.582335329341,0.202653,0.939943392524,0.535587188612,0.166668940755
5,0.197778,0.942351568079,0.616090843199,0.198795,0.941753528656,0.569861431871,0.158846999003
6,0.191161,0.943579986059,0.64598880597,0.190782,0.944181801739,0.611157368859,0.153038386855
7,0.186903,0.945255898546,0.649616368286,0.187147,0.946272443265,0.616616064035,0.148546666732
8,0.185056,0.945717176358,0.658327542275,0.185941,0.946802364669,0.629822161423,0.144430336149
9,0.185087,0.946154009928,0.659678546471,0.185004,0.94659255158,0.636513157895,0.141005481414
10,0.183059,0.948390118252,0.694948611415,0.181709,0.948957097984,0.671842650104,0.137990049402
11,0.179803,0.948074006751,0.687374301676,0.178932,0.949190421503,0.664220183486,0.135041522325
12,0.177634,0.947997227699,0.690011223345,0.178775,0.948825687954,0.659176029963,0.132500875922
13,0.185374,0.945491526963,0.63990442055,0.188102,0.945200881444,0.609286523216,0.129987735253
14,0.181065,0.947832149678,0.67081604426,0.182333,0.948502779663,0.65597826087,0.127945322078
15,0.179138,0.948072098158,0.698067096201,0.181332,0.949139991892,0.67660130719,0.126006019437
16,0.176283,0.949260792629,0.696584058942,0.175898,0.950506350233,0.690420862381,0.123977594221
17,0.174408,0.949917107563,0.702303735182,0.175868,0.950348226634,0.675263157895,0.122607627523
18,0.183954,0.94636060394,0.656441717791,0.184723,0.946440687984,0.633453938213,0.1209122836
19,0.182098,0.947858718758,0.665104288727,0.184679,0.947413736295,0.629711751663,0.11956065016
20,0.190463,0.946243909095,0.65978898007,0.191924,0.946068246841,0.626940133038,0.118203965799
21,0.17613,0.94874695748,0.694004903053,0.176093,0.949327596594,0.670706006322,0.11706376625
22,0.178386,0.94866636937,0.687071722248,0.18162,0.948578878588,0.656957928803,0.115693202454
23,0.17953,0.948249329244,0.694984184365,0.183188,0.948102293084,0.668635875403,0.114831291316
24,0.178581,0.948681273357,0.690702947846,0.181931,0.948890696872,0.667379679144,0.113703783511
25,0.178091,0.9491379952,0.700534759358,0.179435,0.950051296566,0.685504971219,0.112683833637
26,0.173217,0.950045832057,0.707182320442,0.176085,0.950556921618,0.684782608696,0.11201195682
27,0.17697,0.949364103583,0.706536238328,0.179348,0.951221383163,0.686442883164,0.110800357784
28,0.18095,0.948646912129,0.693766937669,0.180765,0.950418857558,0.676019057702,0.110177764342
29,0.178489,0.950471832319,0.713982150446,0.177763,0.951975166474,0.699279860939,0.109383995006
30,0.179611,0.950502337383,0.712841471284,0.178597,0.951651988787,0.698293172691,0.108611963256
31,0.17744,0.950429033464,0.7096069869,0.177779,0.9515367414,0.694003075346,0.107942298662
