epoch,val_loss,val_f,val_f_rm,test_loss,test_f,test_f_rm,train_loss
1,0.262179,0.91933383747,0.287522603978,0.255089,0.92258112439,0.230215827338,0.250398759585
2,0.226431,0.935007234878,0.527799128875,0.221608,0.936201087174,0.463497980739,0.200607517873
3,0.21745,0.935020226127,0.517457008859,0.217021,0.935064194923,0.455376852728,0.178172724927
4,0.199127,0.940274761999,0.585425898572,0.198511,0.93978796312,0.535028081584,0.166167152191
5,0.193538,0.942252121607,0.626534466478,0.193595,0.942690517998,0.589396503102,0.157828415458
6,0.187914,0.944021375918,0.649872891149,0.186372,0.944311339063,0.610880972107,0.151692661225
7,0.183692,0.945022308325,0.646182495345,0.183826,0.945964814595,0.603658536585,0.147045380633
8,0.182534,0.945906621795,0.663923182442,0.18236,0.94664349259,0.624965856323,0.143069886753
9,0.183287,0.945467711641,0.662505779011,0.18174,0.946630586242,0.627913353441,0.139803473029
10,0.182954,0.947468327041,0.692140686062,0.179427,0.948950835592,0.671289162815,0.136881312282
11,0.17723,0.94751655359,0.68018018018,0.175683,0.949287542717,0.661012456931,0.134308631179
12,0.176871,0.948052664962,0.685139664804,0.175907,0.94989802212,0.665788086452,0.13192095258
13,0.184122,0.945160422728,0.641294005709,0.184928,0.946063892875,0.610579628588,0.129620045601
14,0.178908,0.947252878902,0.665275846083,0.179067,0.948544600122,0.644040184632,0.127671581615
15,0.177447,0.948109864018,0.692920353982,0.176686,0.949612996798,0.668401874024,0.1259426705
16,0.17583,0.949168280027,0.695768374165,0.173807,0.950948387277,0.673662119622,0.124077228339
17,0.175315,0.94956465495,0.697715679752,0.173955,0.950663885958,0.679403297566,0.122740817929
18,0.183715,0.946518488984,0.660926227601,0.182364,0.94726665088,0.627255065223,0.121337604457
19,0.184461,0.946377660998,0.653999530847,0.185032,0.947015477865,0.616369710468,0.11994275446
20,0.185508,0.946787807414,0.661413673233,0.184408,0.947937925301,0.636413340623,0.118581534231
21,0.180294,0.94849145804,0.705347477809,0.174853,0.951306802978,0.681538461538,0.117496474387
22,0.190105,0.94573366819,0.662625320588,0.189954,0.946028877367,0.622468793343,0.116230443561
23,0.176371,0.949845112808,0.702188812735,0.174442,0.950894269951,0.674862673293,0.115177774133
24,0.180697,0.948015059707,0.687485958212,0.179057,0.950223454464,0.667197875166,0.114113951326
25,0.178977,0.950162862978,0.714347079038,0.17653,0.951408079129,0.693515704154,0.11316033003
26,0.177224,0.949652913998,0.703647084516,0.175159,0.951627220651,0.695585608574,0.112331218135
27,0.176717,0.94988270763,0.701499118166,0.174422,0.951881153423,0.686737607059,0.111537596657
28,0.180561,0.950623828421,0.699046351741,0.177904,0.951736091909,0.682316118936,0.110600928991
29,0.17788,0.950053184305,0.705111402359,0.174145,0.951148325935,0.683401639344,0.109885757953
30,0.182965,0.947627034692,0.67862006355,0.18181,0.948712816276,0.660053619303,0.109118757806
31,0.181786,0.948179147833,0.688898836168,0.177378,0.951074759886,0.683783075714,0.108184606495
32,0.177059,0.950770017382,0.711505190311,0.174258,0.951857722339,0.691626612699,0.107665480864
33,0.177675,0.950044518414,0.705598243688,0.176258,0.951625860973,0.693647540984,0.107078095889
34,0.181086,0.949000412332,0.687992791169,0.178343,0.95013528746,0.668612364022,0.106358587086
35,0.181054,0.949157833186,0.708061002179,0.174836,0.951672725207,0.688591983556,0.10584447291
