epoch,val_loss,val_f,val_f_rm,test_loss,test_f,test_f_rm,train_loss
1,0.262431,0.918179619556,0.276363636364,0.255214,0.922341217057,0.217533648599,0.252051452331
2,0.228468,0.933245303577,0.511772315653,0.223602,0.934621098997,0.459240821406,0.2006884747
3,0.220716,0.932468350151,0.500921780353,0.219874,0.933731572733,0.449778900821,0.181185803628
4,0.204137,0.939331232054,0.582222222222,0.201376,0.939010428931,0.530020703934,0.170560300052
5,0.20033,0.939844255162,0.613993336506,0.199181,0.941420987827,0.57694491766,0.162788189958
6,0.194339,0.942808806284,0.640352913861,0.191426,0.943771782038,0.599279977845,0.15679577079
7,0.189144,0.944055086317,0.637579169599,0.187904,0.945423610283,0.596078431373,0.151917601613
8,0.186536,0.945418023476,0.661771454796,0.186292,0.946171057724,0.615511098931,0.147668600049
9,0.186017,0.94447584863,0.652052238806,0.184149,0.94592251164,0.615087040619,0.144180863308
10,0.183706,0.946649399493,0.677943166441,0.181171,0.947304187494,0.638240815232,0.141114463832
11,0.181896,0.946972645533,0.681234512278,0.178872,0.94894492312,0.649667994688,0.138348145764
12,0.179165,0.947746349074,0.680054151625,0.177357,0.948788603274,0.649517684887,0.135828290404
13,0.185209,0.944924247217,0.641196013289,0.184344,0.945330157818,0.594548551959,0.13360244524
14,0.181362,0.94707296448,0.670190760745,0.179762,0.947860898891,0.635493573968,0.13166227681
15,0.181132,0.947479377322,0.693649373882,0.178938,0.948469275756,0.663319238901,0.129886567967
16,0.177892,0.949176899122,0.701212789416,0.173674,0.951080848566,0.673771770211,0.128040403718
17,0.177839,0.948917574769,0.696428571429,0.175482,0.950279919863,0.666666666667,0.12662711139
18,0.185971,0.946312005061,0.662796098467,0.182865,0.946820622603,0.627483443709,0.125222276242
19,0.184558,0.947304508388,0.660906118636,0.182269,0.947803461937,0.622777777778,0.123979389255
20,0.18561,0.947311940441,0.671408903167,0.182741,0.947812758665,0.636040470331,0.122595674092
21,0.184411,0.947655051864,0.709410997609,0.177579,0.951137928567,0.687563710499,0.121734407046
22,0.1916,0.945310286411,0.645986265688,0.188363,0.946461764708,0.622321180072,0.120462002621
23,0.178265,0.949760381981,0.694850460985,0.176182,0.950959636395,0.67107001321,0.119603164637
24,0.179698,0.949570430539,0.696820420958,0.176594,0.951201379643,0.676987667279,0.118531604076
25,0.178721,0.950287973,0.711362646931,0.17569,0.951631648328,0.689814814815,0.117697585501
26,0.179952,0.949806386817,0.702976846748,0.176159,0.951908530217,0.689335394127,0.116923536007
27,0.176676,0.95076250744,0.708333333333,0.173164,0.951601911902,0.681628392484,0.116127109505
28,0.181016,0.950771483945,0.701886792453,0.176634,0.952149060398,0.678711704635,0.115325899206
29,0.177904,0.949714133459,0.703858875413,0.174388,0.95164918293,0.689405684755,0.114808414608
30,0.182076,0.948492984734,0.687669990934,0.180999,0.949664380407,0.663991439272,0.1139568227
31,0.180246,0.949141635381,0.709066901408,0.175606,0.951738606026,0.687208700155,0.113269721598
32,0.17751,0.950944182813,0.716630669546,0.173993,0.95266161801,0.696247464503,0.112679230532
33,0.17815,0.950184913778,0.707992030108,0.17501,0.951862766667,0.68618813164,0.112126176621
34,0.179976,0.949821626995,0.705016722408,0.178045,0.950597615374,0.68018967334,0.111477755846
35,0.180553,0.94925065397,0.705752700022,0.174971,0.951659782728,0.688625836336,0.110978630595
36,0.177978,0.950507512062,0.71305099395,0.176715,0.951588270364,0.698960182602,0.110491745143
37,0.181627,0.948533126435,0.700357781753,0.177904,0.950373492782,0.677716390424,0.109985163635
38,0.190074,0.947044030685,0.705272255834,0.186629,0.949649718253,0.693536121673,0.109414581514
39,0.179152,0.950032120675,0.725850771507,0.177081,0.952629317654,0.716454456415,0.109093198568
40,0.182853,0.949982802084,0.71262349067,0.180775,0.9509122587,0.688160949188,0.10864919685
41,0.181208,0.950087469925,0.694713160855,0.177963,0.951192064048,0.675640010557,0.108051729619
42,0.179767,0.949359349839,0.709322779244,0.175879,0.951481508002,0.686421025509,0.10769568956
43,0.182559,0.948663169338,0.687669990934,0.181535,0.949845436737,0.660188933873,0.107279487316
44,0.179332,0.951003790054,0.718171926007,0.174856,0.953387445492,0.706391647568,0.107041751979
45,0.181569,0.950424642142,0.707630878438,0.181192,0.951501101043,0.686879247256,0.106567229054
46,0.180843,0.95055870116,0.704651680392,0.179174,0.951763126935,0.681578947368,0.106256078785
47,0.183015,0.950264919383,0.707808007078,0.180236,0.952044257892,0.690587623505,0.105903622645
48,0.178544,0.949891030954,0.705675318962,0.175901,0.952127125758,0.697412246989,0.105492961485
49,0.181626,0.949535506161,0.709550806803,0.180931,0.950898557598,0.688717948718,0.105336045069
