epoch,val_loss,val_f,val_f_rm,test_loss,test_f,test_f_rm,train_loss
1,0.283468,0.914484789834,0.239021329987,0.280826,0.916069357185,0.209054103791,0.275705207872
2,0.253307,0.927005254332,0.439373109706,0.252297,0.926965859077,0.395432300163,0.222171695466
3,0.246158,0.926079940287,0.433862433862,0.24915,0.924862666319,0.397242284964,0.200353416969
4,0.225131,0.934498281464,0.5317769131,0.227888,0.931035153767,0.470003108486,0.1872960249
5,0.220127,0.936519845018,0.574882802862,0.22456,0.934749175411,0.528809593448,0.178355117051
6,0.21386,0.936451644388,0.586521846458,0.21688,0.934662548096,0.544229642648,0.171539519176
7,0.208287,0.93914164733,0.598261709319,0.212896,0.93676873626,0.555018481661,0.165972698989
8,0.206866,0.939798362135,0.60620756547,0.20962,0.938067582942,0.570366132723,0.161150345539
9,0.205304,0.939960662434,0.61175898931,0.209775,0.937795080362,0.567412507172,0.15692478825
10,0.201751,0.94228211467,0.649693112071,0.20418,0.940874503237,0.619749045281,0.153494015408
11,0.201025,0.942615202642,0.646870717222,0.203189,0.942168784512,0.626945786366,0.150027571917
12,0.196505,0.944390672961,0.658877434135,0.199836,0.942773424568,0.630254350736,0.147127389129
13,0.203453,0.941196438255,0.615945551774,0.208444,0.938355799917,0.58354829464,0.144183637629
14,0.201457,0.943094152075,0.644565474781,0.205177,0.939476024774,0.598536036036,0.141809459432
15,0.197371,0.943304920253,0.66344605475,0.202976,0.940915717066,0.62693877551,0.139618053886
16,0.193467,0.945187554459,0.673028857078,0.193461,0.9438011706,0.648029818956,0.137272025053
17,0.190949,0.946497111976,0.671395881007,0.195546,0.943188967461,0.638768898488,0.135666130648
18,0.200116,0.942523104512,0.640684410646,0.200927,0.940489994787,0.612577203818,0.133932180997
19,0.199297,0.943790833551,0.64768683274,0.203305,0.941330843178,0.60158013544,0.132345246233
20,0.203236,0.943504160532,0.652670865407,0.20561,0.94116989569,0.618836565097,0.13093080166
21,0.197176,0.944357695778,0.677419354839,0.195017,0.944437557774,0.646544876886,0.129777576728
22,0.208254,0.940927571359,0.620556227328,0.210406,0.939201166045,0.594471359362,0.128459963726
23,0.19063,0.946162875643,0.674280493376,0.192376,0.945134425961,0.65455516965,0.12713535255
24,0.192705,0.945459077932,0.678782371649,0.194961,0.944012846013,0.645178619393,0.126162514612
25,0.193312,0.946535205175,0.684293785311,0.195576,0.945144941573,0.663847780127,0.125021233154
26,0.192433,0.946435696162,0.680412371134,0.19416,0.946298336801,0.671532846715,0.124245055581
27,0.19411,0.946196844789,0.681333635745,0.198643,0.943211040467,0.652394969227,0.123420012032
28,0.19448,0.94733429615,0.690788013319,0.195617,0.945600398873,0.66889632107,0.122482492894
29,0.190736,0.946328142501,0.680602382558,0.194645,0.944921308894,0.664212463844,0.121849720454
30,0.196482,0.944239358199,0.662340672074,0.199261,0.942533146398,0.624656026417,0.121013320069
31,0.196848,0.94466610736,0.691451469279,0.19815,0.944846653592,0.671350507416,0.120101279202
32,0.190146,0.946944139812,0.6904340124,0.192658,0.945246965864,0.66632016632,0.119569725494
33,0.200591,0.94433262731,0.648341232227,0.205335,0.941703547394,0.61752433936,0.118917910447
34,0.19584,0.945634310251,0.686960472512,0.200927,0.943448801954,0.662386302836,0.118481741543
35,0.195945,0.945741674118,0.674329501916,0.200378,0.944130043792,0.652335456476,0.117691499683
36,0.193308,0.94603548556,0.68371040724,0.198748,0.945063318178,0.660989888238,0.117092072543
37,0.191161,0.946754750988,0.676030811056,0.196355,0.944432308726,0.648375066596,0.116692304968
38,0.192371,0.947416735327,0.689071889606,0.196921,0.94488828312,0.659132720105,0.11607088176
39,0.196301,0.945624259958,0.682272727273,0.200177,0.944740346687,0.65802697699,0.115693020996
40,0.199169,0.945265974622,0.703180956394,0.200775,0.945098521294,0.685362853629,0.115218947573
41,0.195855,0.945903699265,0.690094443224,0.198363,0.944225731086,0.672811059908,0.114802210451
42,0.193434,0.947558270104,0.702373176573,0.196395,0.945191080273,0.673443456163,0.114291814719
43,0.199093,0.945655465475,0.665733613249,0.204561,0.942655986345,0.633278598796,0.113719829797
44,0.203088,0.946406167683,0.683647941778,0.208425,0.943284261768,0.657915885347,0.113612036882
45,0.199456,0.945733023572,0.68788083954,0.206463,0.944349367169,0.670529365288,0.113251864165
46,0.193709,0.947223921871,0.702229995627,0.194383,0.945786445973,0.68025477707,0.112563236684
47,0.193855,0.947265261371,0.68688230009,0.198554,0.944663172998,0.662818157964,0.112447028722
48,0.2027,0.945459148596,0.681776556777,0.204436,0.943441420429,0.64496880933,0.11206895627
49,0.205111,0.945174223477,0.668997668998,0.209478,0.943033901721,0.633543782597,0.11180167764
50,0.210595,0.9451190074,0.672040534316,0.214478,0.942276240762,0.634799235182,0.111509467365
