epoch,val_loss,val_f,val_f_rm,test_loss,test_f,test_f_rm,train_loss
1,0.231565,0.933912744656,0.496181195681*,0.227178,0.934894909557,0.440645773979*,0.226173906172
2,0.207992,0.939935147576,0.542329399692*,0.205599,0.940039310227,0.486021505376*,0.175220939726
3,0.19501,0.943657351285,0.571932476694*,0.192687,0.943964987019,0.510843373494*,0.160880505528
4,0.192758,0.943843352644,0.555726759117*,0.191761,0.943685465721,0.489519112207*,0.152441768855
5,0.18436,0.9457397133,0.579979879276*,0.18438,0.946247659011,0.521686746988*,0.147201621934
6,0.185415,0.94442177725,0.581781580272*,0.186559,0.94519439942,0.528369858901*,0.143052197568
7,0.179786,0.947119559502,0.580287370809*,0.179977,0.947835528233,0.530257639305*,0.139735984476
8,0.178945,0.946388313355,0.578880729299*,0.178121,0.947308206922,0.521344232516*,0.136996746375
9,0.176753,0.947505556846,0.60494734264*,0.177464,0.947521005106,0.546304411335*,0.134648576353
10,0.176459,0.948356383011,0.599004975124*,0.17689,0.948176389447,0.545077105575*,0.132829753223
11,0.175138,0.948109583984,0.5925*,0.175655,0.948288003069,0.538850848467*,0.131037172373
12,0.172364,0.949905507098,0.605581625093*,0.172647,0.949354170478,0.54287403903*,0.129453582589
*Incorrect eval rpMid

25,0.167096,0.952448759262,0.712511091393,0.167566,0.952303935702,0.685655100984,0.11872437159
26,0.168658,0.950787357066,0.6973145198,0.16791,0.95097353098,0.674313150173,0.118237878078
27,0.171886,0.950502139406,0.698462929476,0.171418,0.950870116355,0.674400210915,0.117738298191
28,0.167827,0.951151420832,0.710426434472,0.168141,0.951747794078,0.691447881466,0.117443605407
29,0.173243,0.949859090041,0.699249829507,0.174946,0.949702787468,0.666845493562,0.116957947429
30,0.168859,0.952035784829,0.710561797753,0.168565,0.952117296628,0.689655172414,0.116551871796
31,0.169048,0.951924486803,0.709532374101,0.168717,0.95196298314,0.688284518828,0.116244423678
32,0.170828,0.950794109849,0.700339750849,0.16929,0.951659055944,0.686645636172,0.115851749051
33,0.169942,0.951792639618,0.709563684442,0.170067,0.951875806777,0.700793447658,0.115472897834
34,0.173934,0.951376403092,0.706624605678,0.173348,0.951068117158,0.676759628154,0.115302454443
35,0.171053,0.950027521027,0.697452229299,0.170957,0.950974874183,0.670926517572,0.114911648997
