epoch,val_loss,val_f,val_f_rm,test_loss,test_f,test_f_rm,train_loss
1,0.268291,0.919378906297,0.317282127031,0.261464,0.923090155139,0.277116864941,0.265185194671
2,0.23778,0.931257626622,0.506086506087,0.232475,0.932513135009,0.455168119552,0.208248392895
3,0.225855,0.931494278227,0.512379463122,0.224729,0.93181887817,0.461730709153,0.18810375917
4,0.211037,0.93738183368,0.575667655786,0.209479,0.937570793722,0.529032258065,0.176569948958
5,0.208282,0.93868760682,0.620396600567,0.208076,0.93876613727,0.57521874118,0.168561226827
6,0.200566,0.940626826258,0.634078212291,0.198111,0.941205249483,0.592551417454,0.162565499756
7,0.196929,0.942555066809,0.638753198418,0.194995,0.942821381154,0.586792978546,0.157977699157
8,0.193181,0.943971344586,0.649883449883,0.193,0.944012461918,0.609870416322,0.153926552815
9,0.192755,0.943664979447,0.658649398705,0.191423,0.943848892395,0.621651175506,0.150592312987
10,0.189909,0.945237590621,0.677867383513,0.18741,0.94596753898,0.645502645503,0.147731008504
11,0.188246,0.94570510927,0.667123287671,0.185741,0.946534202901,0.632171581769,0.14501183573
12,0.186353,0.945442748821,0.682342301605,0.185361,0.946310213393,0.646933333333,0.142644393564
13,0.189412,0.944055151407,0.649660659958,0.1881,0.944858109728,0.620594713656,0.140458034625
14,0.187716,0.945540100411,0.668801463861,0.186441,0.94630333011,0.641722745626,0.138597773822
15,0.184956,0.946114655504,0.683307332293,0.183248,0.947374269163,0.65496463191,0.136856432467
16,0.185461,0.947265490208,0.694547843223,0.181944,0.948741262901,0.668559628291,0.134923079337
17,0.184249,0.947076210992,0.686345200541,0.183262,0.947446295719,0.654730090861,0.133556850651
18,0.196109,0.943622270469,0.645892351275,0.193768,0.943732946171,0.606060606061,0.132117581108
19,0.189129,0.945586175387,0.652214891612,0.188751,0.94531955393,0.613452414178,0.13067856097
20,0.19167,0.945616600818,0.671546203111,0.189093,0.945717175127,0.638263229308,0.129388022263
21,0.1907,0.945545219591,0.680235187698,0.184794,0.947823653798,0.655208884188,0.128259660343
22,0.191741,0.944673782444,0.655406990382,0.189737,0.945868431001,0.623168371579,0.126938125317
23,0.183923,0.94742379404,0.690444145357,0.181788,0.94880929607,0.662971760359,0.125909190975
24,0.186072,0.946771128717,0.687569988802,0.183422,0.948053366989,0.665095574758,0.124686329029
25,0.18468,0.947933560427,0.691363534925,0.183587,0.948287960365,0.67276529012,0.123636752947
26,0.18706,0.947067941952,0.687206965841,0.182962,0.949603920601,0.672054223149,0.122878022753
